,average_hh,2015_hh,diag.id,average_pov,2015_pov,average_ihh,2015_ihh,average_whh,2015_whh,2015_kids6,mean_kids6,2015_kids18,mean_kids18,nkids,marriage_status
810,2.8333333333333335,3.0,2505,428.3333333333333,202.0,0.0,0.0,655.0540540540541,2573.0,1.0,0,1.0,0,1.0,2
811,2.8333333333333335,5.0,2399,519.0,417.9184375,0.0,0.0,508.81081081081084,1800.0,3.0,1,3.0,1,3.0,2
812,4.166666666666667,1.0,7475,297.4,447.0,0.0,0.0,806.6857142857143,2780.0,0.0,0,0.0,2,0.0,2
813,5.0,6.0,7444,370.8333333333333,373.0,0.0,135.38571428571427,1040.0833333333333,1719.4868822452715,2.0,2,4.0,3,4.0,-4
814,5.333333333333333,6.0,368,184.4,216.0,0.0,0.0,910.0,2120.0,1.0,1,2.0,1,2.0,2
815,3.0,3.0,555,307.2,567.0,26.94736842105263,7.0,559.8108108108108,2127.0,0.0,0,1.0,0,0.0,2
816,3.1666666666666665,3.0,1803,294.8,243.0,12.631578947368421,0.0,302.2162162162162,2520.0,0.0,0,0.0,0,0.0,0
817,2.8333333333333335,4.0,6868,872.5,354.0,439.7894736842105,0.0,1090.4054054054054,350.0,2.0,0,2.0,0,3.0,2
818,3.6666666666666665,3.0,2163,909.8333333333334,1215.0,0.0,0.0,612.5405405405405,2136.0,0.0,0,0.0,0,0.0,0
819,2.3333333333333335,2.0,2161,704.5,965.0,132.6315789473684,0.0,1105.7027027027027,2650.0,0.0,0,0.0,0,0.0,2
820,2.0,2.0,2861,327.1666666666667,334.0,0.0,0.0,856.8918918918919,2650.0,0.0,0,0.0,0,0.0,1
821,1.8333333333333333,1.0,5477,386.0,1218.0,0.0,0.0,637.5882352941177,2616.0,0.0,0,0.0,0,0.0,0
822,3.6,3.0,6643,325.3333333333333,417.9184375,0.0,0.0,466.2432432432432,0.0,0.0,0,0.0,0,0.0,0
823,3.3333333333333335,5.0,8739,969.8333333333334,1819.0,763.2,3180.0,799.5454545454545,3180.0,1.0,1,3.0,2,3.0,2
824,3.3333333333333335,3.0,8521,454.8333333333333,524.0,0.0,0.0,1020.8648648648649,1080.0,0.0,0,0.0,0,1.0,0
825,2.1666666666666665,3.0,4340,249.5,362.0,272.57894736842104,855.0,1223.4594594594594,855.0,0.0,0,0.0,0,1.0,4
826,2.6666666666666665,4.0,1225,209.33333333333334,417.9184375,21.941176470588236,0.0,743.9428571428572,1886.0,0.0,0,0.0,0,0.0,0
827,2.5,3.0,8167,272.1666666666667,205.0,0.0,0.0,1069.6216216216217,2120.0,0.0,0,0.0,0,0.0,0
828,3.0,2.0,2224,220.4,304.0,0.0,0.0,664.5135135135135,0.0,0.0,1,0.0,1,3.0,0
829,2.8333333333333335,4.0,799,848.4,791.0,3.736842105263158,0.0,1050.4722222222222,2650.0,2.0,1,2.0,1,2.0,2
830,2.6666666666666665,2.0,7326,412.1666666666667,852.0,0.0,0.0,997.8918918918919,2650.0,0.0,0,0.0,0,0.0,0
831,2.5,2.0,1682,188.5,0.0,0.0,0.0,480.8918918918919,0.0,1.0,0,1.0,0,1.0,4
832,2.6666666666666665,4.0,8261,561.1666666666666,583.0,0.0,0.0,840.1081081081081,2650.0,2.0,1,2.0,1,2.0,2
833,2.0,2.0,1112,801.6666666666666,946.0,0.0,0.0,1071.972972972973,2650.0,0.0,0,0.0,0,0.0,1
834,3.6666666666666665,1.0,1095,139.33333333333334,138.0,97.05882352941177,0.0,905.2352941176471,1215.0,0.0,0,0.0,0,0.0,0
835,3.3333333333333335,2.0,4294,51.666666666666664,95.0,3.8333333333333335,135.38571428571427,368.8888888888889,1719.4868822452715,0.0,1,0.0,1,3.0,-4
836,3.1666666666666665,5.0,378,658.4,854.0,0.0,0.0,656.8918918918919,0.0,1.0,0,1.0,0,1.0,2
837,5.5,4.0,7500,33.333333333333336,0.0,0.0,0.0,344.7027027027027,0.0,0.0,0,0.0,1,0.0,0
838,2.6,5.0,4264,1412.0,853.0,0.0,0.0,1004.7027027027027,1630.0,2.0,0,2.0,0,2.0,4
839,6.666666666666667,6.0,6611,115.16666666666667,113.0,0.0,0.0,191.05405405405406,0.0,1.0,1,2.0,2,2.0,1
840,3.8,4.0,5020,572.25,417.9184375,0.0,0.0,989.1621621621622,3155.0,1.0,2,2.0,2,2.0,2
841,2.1666666666666665,2.0,1970,559.0,387.0,0.0,0.0,802.7837837837837,2120.0,0.0,1,1.0,1,1.0,4
842,2.8,3.0,540,294.25,92.0,0.0,0.0,488.3235294117647,1719.4868822452715,1.0,0,2.0,1,2.0,5
843,2.0,2.0,3403,531.0,506.0,0.0,0.0,762.3783783783783,2650.0,0.0,0,0.0,0,0.0,2
844,3.1666666666666665,4.0,4530,485.5,396.0,0.0,0.0,1057.945945945946,2915.0,2.0,1,2.0,1,2.0,2
845,2.5,2.0,1615,419.3333333333333,789.0,0.0,0.0,725.4594594594595,2120.0,0.0,0,0.0,0,0.0,1
846,3.3333333333333335,3.0,5687,143.33333333333334,220.0,82.89473684210526,0.0,801.5405405405405,2680.0,1.0,1,2.0,2,2.0,4
847,2.3333333333333335,3.0,1571,479.6,394.0,0.0,0.0,969.1081081081081,2118.0,1.0,0,1.0,0,1.0,2
848,1.75,2.0,4809,388.25,650.0,1001.578947368421,2650.0,1036.5405405405406,2650.0,0.0,0,0.0,0,0.0,1
849,2.4,3.0,1181,465.2,593.0,0.0,0.0,1138.3243243243244,1080.0,1.0,0,1.0,0,1.0,2
850,3.0,4.0,3191,602.0,459.0,0.0,0.0,913.5428571428571,2120.0,2.0,1,2.0,1,2.0,2
851,3.5,5.0,944,793.6666666666666,566.0,671.7368421052631,2385.0,1216.7027027027027,2385.0,3.0,2,3.0,2,3.0,1
852,3.6666666666666665,3.0,8260,155.83333333333334,165.0,41.89473684210526,400.0,480.27027027027026,3585.0,0.0,1,1.0,1,1.0,2
853,1.6666666666666667,2.0,8482,306.5,417.9184375,0.0,0.0,902.5945945945946,3180.0,0.0,0,0.0,0,1.333710087595366,3
854,5.333333333333333,4.0,4168,115.16666666666667,112.0,86.3157894736842,0.0,703.7297297297297,2120.0,0.0,0,2.0,4,3.0,4
855,2.8333333333333335,2.0,907,25.8,0.0,0.0,0.0,20.914285714285715,0.0,0.0,0,0.0,0,2.0,1
856,4.333333333333333,5.0,2018,31.25,12.0,0.0,0.0,422.94594594594594,0.0,1.0,1,4.0,3,4.0,0
857,1.8333333333333333,3.0,1452,643.6666666666666,1056.0,0.0,0.0,746.4054054054054,2120.0,1.0,0,1.0,0,1.0,2
858,5.2,1.0,7451,16.75,417.9184375,259.4117647058824,135.38571428571427,617.6285714285714,1719.4868822452715,0.0,1,0.0,3,4.0,-4
859,3.1666666666666665,6.0,5539,383.8,195.0,28.210526315789473,0.0,1613.3783783783783,2968.0,3.0,1,4.0,1,3.0,2
860,4.5,4.0,7088,596.0,1819.0,0.0,0.0,770.2162162162163,1498.0,0.0,0,0.0,2,3.0,2
861,3.5,1.0,1664,505.0,585.0,0.0,135.38571428571427,555.75,1719.4868822452715,0.0,0,0.0,0,2.0,4
862,4.833333333333333,6.0,4686,328.6,111.0,0.0,0.0,645.9714285714285,1325.0,2.0,2,4.0,3,4.0,2
863,1.1666666666666667,1.0,5837,12.833333333333334,20.0,2.6875,0.0,95.61764705882354,0.0,0.0,0,0.0,0,1.0,0
864,4.333333333333333,5.0,2257,221.4,177.0,2.0526315789473686,0.0,300.6111111111111,400.0,1.0,1,3.0,2,3.0,1
865,3.0,3.0,3261,225.33333333333334,417.9184375,0.0,0.0,841.8648648648649,1908.0,0.0,0,1.0,1,1.0,2
866,2.1666666666666665,3.0,1231,792.2,819.0,0.0,0.0,787.7567567567568,2120.0,1.0,0,1.0,0,1.0,2
867,2.0,2.0,7434,592.1666666666666,221.0,0.0,0.0,1045.8918918918919,2120.0,0.0,0,0.0,0,0.0,1
868,1.3333333333333333,1.0,5071,468.3333333333333,341.0,229.1578947368421,1590.0,1116.3243243243244,2220.0,0.0,0,0.0,0,0.0,4
869,3.6666666666666665,5.0,1822,631.6666666666666,28.0,33.36842105263158,0.0,577.2432432432432,0.0,1.0,1,2.0,1,2.0,2
870,4.0,4.0,1773,392.6666666666667,417.0,0.0,0.0,1278.0,2385.0,0.0,0,2.0,2,2.0,2
871,1.3333333333333333,3.0,1775,148.16666666666666,94.0,0.0,0.0,772.1111111111111,0.0,0.0,0,0.0,0,0.0,2
872,2.6666666666666665,2.0,3839,317.8333333333333,344.0,0.0,0.0,647.7027027027027,2332.0,0.0,0,0.0,0,0.0,0
873,2.6,3.0,7020,572.8,1018.0,0.0,135.38571428571427,467.1666666666667,1719.4868822452715,1.0,1,1.0,1,1.0,4
874,2.5,3.0,2339,311.5,218.0,0.0,0.0,1031.2,2650.0,1.0,0,1.0,0,1.0,2
875,4.166666666666667,4.0,6653,373.5,375.0,0.0,0.0,1308.054054054054,2392.0,0.0,0,2.0,2,2.0,2
876,4.666666666666667,6.0,6729,217.66666666666666,156.0,265.6470588235294,255.0,367.27272727272725,1719.4868822452715,1.0,1,3.0,2,3.0,2
877,2.0,2.0,2494,395.8333333333333,221.0,715.0,135.38571428571427,677.0833333333334,1719.4868822452715,0.0,0,0.0,0,0.0,-4
878,1.8333333333333333,2.0,8911,181.0,151.0,596.578947368421,0.0,777.2162162162163,0.0,0.0,0,0.0,0,0.0,1
879,4.666666666666667,5.0,648,823.5,823.0,8.421052631578947,0.0,1128.1351351351352,2120.0,1.0,2,3.0,2,3.0,2
880,3.0,3.0,4089,623.1666666666666,583.0,23.157894736842106,0.0,881.4324324324324,2120.0,0.0,1,1.0,1,1.0,2
881,2.8,1.0,6153,93.0,0.0,8.333333333333334,0.0,489.48387096774195,200.0,0.0,0,0.0,1,4.0,4
882,3.0,3.0,7113,357.75,231.0,0.0,0.0,526.5405405405405,3060.0,1.0,1,2.0,1,5.0,4
883,1.6,2.0,7186,129.8,85.0,0.0,0.0,565.7297297297297,2120.0,1.0,0,1.0,0,1.0,2
884,2.0,2.0,682,355.0,346.0,0.0,0.0,880.918918918919,2120.0,0.0,0,1.0,1,1.0,0
885,3.0,3.0,146,471.3333333333333,529.0,0.0,0.0,915.4864864864865,0.0,0.0,0,0.0,0,0.0,0
886,8.4,4.0,8504,44.2,31.0,0.0,0.0,34.108108108108105,0.0,0.0,3,2.0,4,4.0,4
887,3.0,4.0,6323,144.33333333333334,73.0,4.052631578947368,0.0,371.1621621621622,0.0,1.0,1,2.0,1,2.0,1
888,3.6666666666666665,4.0,2727,464.8333333333333,994.0,8.421052631578947,0.0,753.5135135135135,2410.0,1.0,2,2.0,2,2.0,2
889,4.333333333333333,3.0,6892,236.8,344.0,0.0,0.0,559.4857142857143,3417.0,1.0,0,1.0,0,3.0,2
890,2.6666666666666665,3.0,6409,639.0,472.0,476.47058823529414,0.0,788.6857142857143,2390.0,1.0,0,1.0,0,1.0,4
891,1.1666666666666667,2.0,5468,1242.3333333333333,1819.0,10.526315789473685,0.0,1484.972972972973,2385.0,0.0,0,0.0,0,0.0,1
892,4.0,4.0,2840,123.6,417.9184375,0.0,0.0,563.7027027027027,2120.0,0.0,0,2.0,2,2.0,4
893,2.5,2.0,6345,299.0,417.9184375,0.0,0.0,921.6756756756756,0.0,0.0,1,0.0,1,3.0,0
894,3.6666666666666665,4.0,7397,490.8,362.0,0.0,0.0,1107.4324324324325,2595.0,1.0,2,2.0,2,2.0,2
895,3.0,3.0,2607,441.5,439.0,0.0,0.0,1067.2702702702702,2385.0,1.0,1,1.0,1,1.0,2
896,3.0,3.0,4800,245.0,529.0,352.63157894736844,1344.0,360.0571428571429,1344.0,0.0,1,0.0,1,0.0,4
897,3.6666666666666665,5.0,6324,434.5,391.0,36.8421052631579,0.0,425.97297297297297,896.0,1.0,0,1.0,0,0.0,2
898,1.5,2.0,7581,611.8333333333334,1819.0,0.0,0.0,755.2432432432432,1908.0,0.0,0,0.0,0,0.0,1
899,3.1666666666666665,4.0,3339,423.2,322.0,504.70588235294116,135.38571428571427,737.1428571428571,1719.4868822452715,0.0,0,1.0,1,1.0,2
900,1.3333333333333333,3.0,5051,158.5,79.0,433.1578947368421,0.0,755.4864864864865,1560.0,1.0,0,1.0,0,0.0,1
901,2.5,2.0,3366,249.5,0.0,20.42105263157895,0.0,615.7567567567568,0.0,0.0,0,0.0,0,0.0,1
902,3.5,3.0,2699,215.66666666666666,273.0,0.0,0.0,1175.7837837837837,2385.0,1.0,1,2.0,2,2.0,0
903,2.6666666666666665,2.0,7782,496.0,889.0,420.0,4200.0,1223.1891891891892,5120.0,1.0,0,1.0,0,0.0,1
904,3.1666666666666665,4.0,2586,189.83333333333334,171.0,0.0,0.0,965.969696969697,1954.0,1.0,1,2.0,1,1.0,2
905,4.833333333333333,6.0,6374,469.8333333333333,341.0,159.6315789473684,0.0,213.3783783783784,0.0,1.0,2,4.0,2,3.0,2
906,4.666666666666667,4.0,169,280.0,41.0,3.526315789473684,0.0,318.2432432432432,0.0,0.0,1,0.0,1,3.0,1
907,2.0,2.0,6736,348.3333333333333,536.0,0.0,0.0,392.02702702702703,2120.0,0.0,0,0.0,0,0.0,2
908,3.8333333333333335,5.0,1125,665.2,549.0,20.0,0.0,1048.638888888889,2120.0,2.0,2,3.0,2,3.0,2
909,3.3333333333333335,4.0,6219,234.33333333333334,101.0,701.7647058823529,0.0,856.7714285714286,992.0,0.0,1,1.0,1,1.0,2
910,2.6666666666666665,4.0,6466,792.4,941.0,0.0,0.0,858.7297297297297,0.0,2.0,1,2.0,1,2.0,2
911,2.5,1.0,3820,290.8,304.0,18.42105263157895,0.0,739.027027027027,600.0,0.0,0,0.0,0,0.0,2
912,3.5,3.0,8199,935.2,544.0,0.0,0.0,783.2432432432432,2120.0,0.0,0,1.0,0,0.0,2
913,5.0,5.0,3925,249.83333333333334,135.0,0.0,0.0,569.7027027027027,1590.0,0.0,1,3.0,3,3.0,2
914,2.3333333333333335,2.0,8949,397.5,833.0,1.0526315789473684,0.0,576.8648648648649,0.0,0.0,0,0.0,0,0.0,2
915,3.5,4.0,6609,510.0,480.0,0.0,0.0,572.7027027027027,0.0,0.0,0,1.0,1,1.0,2
916,3.4,5.0,5309,284.25,319.0,0.0,0.0,902.1621621621622,135.0,2.0,1,3.0,2,2.0,2
917,5.833333333333333,6.0,5603,189.83333333333334,129.0,0.0,0.0,877.7837837837837,2640.0,0.0,1,3.0,4,1.0,2
918,4.5,5.0,27,23.166666666666668,28.0,0.0,0.0,455.2162162162162,1431.0,1.0,2,3.0,2,3.0,2
919,2.0,2.0,2079,420.5,580.0,0.0,0.0,1153.4324324324325,2385.0,0.0,0,0.0,0,0.0,1
920,2.8333333333333335,3.0,7509,479.2,394.0,28.157894736842106,485.0,585.7567567567568,1445.0,1.0,0,1.0,0,1.0,4
921,2.5,4.0,5763,536.8333333333334,467.0,18.0,0.0,978.1081081081081,2655.0,2.0,0,2.0,0,2.0,2
922,5.8,6.0,6646,97.0,417.9184375,0.0,0.0,593.1081081081081,0.0,0.0,1,3.0,3,2.0,3
923,1.75,1.0,3266,403.25,227.0,0.0,0.0,868.6216216216217,2120.0,0.0,0,0.0,0,0.0,4
924,6.833333333333333,4.0,457,169.0,229.0,66.57894736842105,0.0,979.0,2295.0,2.0,2,2.0,3,3.0,2
925,5.0,5.0,3573,771.0,336.0,0.0,0.0,901.2702702702703,456.0,2.0,1,3.0,2,3.0,2
926,2.0,2.0,4366,264.75,417.9184375,0.0,0.0,642.1666666666666,1719.4868822452715,0.0,0,0.0,0,0.0,0
927,2.6666666666666665,2.0,1782,647.4,284.0,0.0,0.0,613.5714285714286,2120.0,0.0,0,0.0,0,0.0,0
928,4.333333333333333,2.0,1018,346.1666666666667,442.0,0.0,0.0,1009.7297297297297,2367.0,0.0,0,0.0,0,0.0,0
929,3.0,3.0,5968,503.6,417.9184375,0.0,0.0,739.8918918918919,2120.0,0.0,0,1.0,1,1.0,0
930,2.0,2.0,8894,320.1666666666667,275.0,12.631578947368421,0.0,986.9444444444445,2120.0,0.0,0,0.0,0,0.0,2
931,3.3333333333333335,1.0,3096,185.0,417.9184375,273.6842105263158,40.0,733.081081081081,2740.0,0.0,0,0.0,0,4.0,4
932,5.0,5.0,3184,181.33333333333334,170.0,0.0,0.0,861.972972972973,2120.0,1.0,1,3.0,3,3.0,2
933,2.8,4.0,3468,415.8,342.0,176.57894736842104,0.0,816.1081081081081,2385.0,2.0,1,2.0,1,2.0,2
934,3.0,3.0,1126,99.16666666666667,197.0,0.0,0.0,399.5135135135135,0.0,0.0,1,2.0,2,2.0,0
935,2.3333333333333335,2.0,1302,499.2,417.9184375,0.0,0.0,710.8918918918919,2120.0,0.0,0,0.0,0,0.0,2
936,3.5,1.0,3373,493.6666666666667,1056.0,0.0,0.0,1162.918918918919,3180.0,0.0,2,0.0,2,3.0,2
937,5.0,5.0,7464,171.66666666666666,169.0,0.0,0.0,877.0,2120.0,0.0,1,2.0,3,3.0,2
938,3.1666666666666665,3.0,6062,504.3333333333333,394.0,0.0,0.0,1127.837837837838,2385.0,1.0,0,1.0,1,1.0,2
939,1.3333333333333333,2.0,3553,953.0,1819.0,10.38888888888889,106.0,791.9722222222222,2756.0,0.0,0,0.0,0,0.0,2
940,2.3333333333333335,1.0,5355,230.83333333333334,275.0,0.0,0.0,226.25,0.0,0.0,0,0.0,0,0.0,0
941,3.3333333333333335,4.0,1233,577.3333333333334,434.0,0.0,0.0,673.0540540540541,2900.0,0.0,0,0.0,0,0.0,2
942,3.8,5.0,6435,359.8,288.0,246.94736842105263,2352.0,1053.6216216216217,3888.0,2.0,1,3.0,2,2.0,2
943,2.1666666666666665,4.0,1441,331.5,217.0,9.789473684210526,0.0,561.5675675675676,2112.0,2.0,0,2.0,0,2.0,1
944,2.5,2.0,8873,308.8,417.9184375,0.0,0.0,803.027027027027,2120.0,0.0,0,0.0,0,0.0,1
945,4.166666666666667,5.0,7718,161.66666666666666,71.0,36.8421052631579,700.0,518.6216216216217,700.0,1.0,1,3.0,2,3.0,2
946,2.3333333333333335,1.0,8703,78.8,142.0,24.36842105263158,0.0,387.0,984.0,0.0,0,0.0,1,3.0,0
947,3.8333333333333335,5.0,2722,172.2,166.0,37.36842105263158,0.0,591.8648648648649,2650.0,1.0,1,3.0,2,3.0,2
948,3.5,3.0,1523,1115.0,1115.0,1234.6315789473683,1643.0,1385.8918918918919,1907.0,0.0,0,2.0,2,2.0,4
949,5.0,5.0,2598,214.33333333333334,248.0,1.6842105263157894,0.0,823.6756756756756,1408.0,0.0,1,3.0,3,2.0,2
950,5.5,6.0,2612,296.5,417.9184375,0.0,0.0,1065.5142857142857,2650.0,1.0,1,4.0,4,4.0,2
951,1.8333333333333333,2.0,4156,417.1666666666667,555.0,35.0,0.0,768.1081081081081,795.0,0.0,0,0.0,0,0.0,1
952,4.666666666666667,5.0,8575,406.6,529.0,0.0,0.0,816.5675675675676,2120.0,1.0,0,1.0,1,1.0,2
953,2.5,1.0,4387,139.0,171.0,414.2105263157895,2190.0,643.5675675675676,2190.0,0.0,1,0.0,1,1.0,1
954,3.0,3.0,5928,457.75,254.0,0.0,0.0,566.8888888888889,459.0,0.0,0,0.0,1,0.0,2
955,3.0,4.0,8571,740.3333333333334,450.0,0.0,0.0,620.1081081081081,0.0,2.0,1,2.0,1,2.0,2
956,1.0,1.0,5210,193.83333333333334,12.0,0.0,0.0,510.4594594594595,1908.0,0.0,0,0.0,0,0.0,0
957,3.0,3.0,4552,559.6,639.0,14.842105263157896,0.0,774.7714285714286,1719.4868822452715,0.0,0,0.0,0,0.0,2
958,2.5,3.0,2730,267.6666666666667,189.0,0.0,0.0,785.2432432432432,2915.0,1.0,0,1.0,0,1.0,2
959,1.8,2.0,980,420.0,417.9184375,0.0,0.0,855.4054054054054,0.0,0.0,0,0.0,0,0.0,0
960,2.0,2.0,4827,459.6666666666667,603.0,0.0,0.0,689.6486486486486,2120.0,0.0,0,0.0,0,0.0,2
961,2.3333333333333335,3.0,5189,419.0,283.0,0.0,0.0,926.918918918919,0.0,1.0,0,1.0,0,1.0,2
962,2.5,1.0,5926,167.0,187.0,36.8421052631579,0.0,854.8648648648649,4220.0,0.0,0,0.0,0,0.0,0
963,3.0,3.0,1577,125.0,135.0,0.0,0.0,343.6666666666667,2120.0,0.0,0,0.0,0,0.0,0
964,1.0,1.0,798,627.5,935.0,123.94736842105263,255.0,1083.5945945945946,2695.0,0.0,0,0.0,0,0.0,0
965,4.0,5.0,8977,510.5,381.0,0.0,0.0,1067.8648648648648,2980.0,2.0,1,3.0,2,3.0,2
966,1.0,1.0,6992,196.5,309.0,0.0,0.0,673.0540540540541,2173.0,0.0,0,0.0,0,0.0,0
967,2.0,1.0,5519,293.25,417.9184375,0.0,0.0,1086.3783783783783,2400.0,0.0,0,0.0,0,0.0,4
968,2.8333333333333335,2.0,8550,439.5,410.0,0.0,0.0,972.7567567567568,2120.0,0.0,0,0.0,0,0.0,2
969,2.5,3.0,1411,720.5,619.0,0.0,0.0,659.4054054054054,1272.0,1.0,0,1.0,0,1.0,2
970,2.6666666666666665,4.0,2751,489.8,127.0,0.0,0.0,656.1081081081081,2385.0,2.0,0,2.0,0,2.0,2
971,1.6666666666666667,4.0,2323,638.0,854.0,186.0,53.0,1154.7027027027027,2703.0,2.0,0,2.0,0,2.0,2
972,3.0,2.0,1024,595.1666666666666,788.0,39.473684210526315,0.0,872.0,2120.0,0.0,0,0.0,0,0.0,1
973,1.3333333333333333,1.0,5164,121.5,164.0,0.0,0.0,585.7027027027027,2650.0,0.0,0,0.0,0,0.0,0
974,2.5,5.0,854,1192.2,1819.0,176.21052631578948,0.0,1104.5405405405406,2915.0,1.0,0,1.0,0,1.0,0
975,2.8333333333333335,2.0,7508,512.5,542.0,0.0,0.0,1046.918918918919,2112.0,0.0,0,0.0,1,1.0,2
976,1.6666666666666667,2.0,3370,372.5,437.0,0.0,0.0,547.2432432432432,2332.0,0.0,0,0.0,0,0.0,1
977,5.333333333333333,5.0,7517,217.66666666666666,176.0,9.68421052631579,0.0,538.1081081081081,450.0,1.0,1,2.0,2,2.0,3
978,4.833333333333333,6.0,5092,109.0,70.0,0.0,0.0,946.2222222222222,3415.0,1.0,2,4.0,3,5.0,2
979,3.0,2.0,7282,159.33333333333334,190.0,0.0,0.0,705.2432432432432,2120.0,0.0,1,1.0,1,2.0,0
980,3.6666666666666665,1.0,1493,508.0,928.0,52.63157894736842,0.0,615.972972972973,2120.0,0.0,0,0.0,0,0.0,0
981,2.1666666666666665,3.0,7236,483.0,472.0,33.0,0.0,660.3513513513514,2120.0,1.0,0,1.0,0,2.0,2
982,2.1666666666666665,2.0,2211,476.6,461.0,750.5263157894736,1749.0,538.7142857142857,1749.0,0.0,0,0.0,0,0.0,2
983,2.0,2.0,8387,435.5,556.0,0.0,0.0,675.9428571428572,2120.0,0.0,0,0.0,0,0.0,2
984,4.6,5.0,481,272.6666666666667,209.0,0.0,0.0,677.0833333333334,2090.0,1.0,0,3.0,1,2.0,1
985,2.0,1.0,1839,211.66666666666666,199.0,23.157894736842106,0.0,697.7567567567568,424.0,0.0,0,0.0,0,0.0,0
986,4.0,4.0,4661,443.3333333333333,512.0,0.0,0.0,613.972972972973,3180.0,0.0,0,2.0,2,2.0,1
987,4.5,5.0,7448,470.1666666666667,531.0,20.210526315789473,0.0,1018.9666666666667,0.0,1.0,2,3.0,2,3.0,2
988,4.833333333333333,4.0,8617,239.6,352.0,348.8421052631579,424.0,985.7058823529412,424.0,0.0,0,2.0,3,2.0,1
989,3.3333333333333335,4.0,1477,308.6,342.0,0.0,0.0,709.6756756756756,2554.0,1.0,0,2.0,1,2.0,2
990,1.3333333333333333,1.0,2328,358.5,617.0,335.5263157894737,0.0,795.7297297297297,1920.0,0.0,0,0.0,0,0.0,0
991,2.0,1.0,5744,155.5,203.0,16.63157894736842,0.0,668.6486486486486,1590.0,0.0,0,0.0,0,0.0,0
992,1.5,2.0,2086,1704.8,417.9184375,358.94736842105266,2140.0,930.4324324324324,2140.0,0.0,0,0.0,0,0.0,2
993,2.3333333333333335,1.0,3379,30.0,0.0,0.0,0.0,131.45945945945945,0.0,0.0,0,0.0,1,2.0,0
994,2.0,2.0,955,394.1666666666667,705.0,269.875,135.38571428571427,536.6363636363636,1719.4868822452715,0.0,0,0.0,0,0.0,-4
995,2.0,2.0,3321,81.8,63.0,41.78947368421053,0.0,388.25714285714287,0.0,0.0,0,0.0,0,0.0,0
996,2.0,2.0,1962,214.33333333333334,126.0,7.764705882352941,0.0,673.2941176470588,2120.0,0.0,0,0.0,0,0.0,1
997,3.3333333333333335,4.0,7686,90.5,238.0,0.0,0.0,23.77777777777778,0.0,0.0,0,1.0,1,0.0,0
998,8.333333333333334,9.0,6708,288.0,175.0,0.15789473684210525,0.0,613.1891891891892,0.0,0.0,2,3.0,3,0.0,0
999,1.3333333333333333,1.0,2295,377.6666666666667,268.0,0.0,0.0,486.9117647058824,1696.0,0.0,0,0.0,0,0.0,4
1000,4.666666666666667,4.0,6723,103.83333333333333,123.0,0.0,0.0,441.5135135135135,2150.0,0.0,0,0.0,0,0.0,0
1001,2.6666666666666665,3.0,8963,92.4,155.0,0.0,0.0,545.1081081081081,2120.0,0.0,1,2.0,2,2.0,4
1002,2.5,3.0,4900,442.6666666666667,352.0,0.0,0.0,1037.5675675675675,2915.0,1.0,0,1.0,0,1.0,2
1003,1.8333333333333333,2.0,2534,496.6666666666667,795.0,0.0,0.0,848.483870967742,2120.0,0.0,0,0.0,0,0.0,2
1004,2.1666666666666665,1.0,3454,696.8,357.0,0.0,0.0,624.5675675675676,2724.0,0.0,0,0.0,0,0.0,0
1005,2.8333333333333335,2.0,1499,1087.8333333333333,1072.0,297.0,53.0,863.1621621621622,2173.0,0.0,0,0.0,0,0.0,2
1006,1.5,3.0,8509,175.6,150.0,17.05263157894737,0.0,868.4594594594595,2467.0,1.0,0,1.0,0,1.0,1
1007,6.666666666666667,6.0,6679,221.33333333333334,237.0,0.0,0.0,1157.162162162162,3220.0,1.0,2,4.0,4,3.0,2
1008,4.5,5.0,5453,102.5,131.0,0.0,0.0,810.6216216216217,2080.0,0.0,0,2.0,2,2.0,2
1009,5.833333333333333,5.0,1720,186.33333333333334,152.0,0.0,0.0,1472.8918918918919,3180.0,0.0,1,3.0,3,3.0,1
1010,3.6666666666666665,3.0,6265,192.5,130.0,0.0,0.0,886.4054054054054,2120.0,0.0,0,2.0,2,2.0,4
1011,2.6,2.0,4060,65.2,61.0,30.210526315789473,0.0,347.9428571428571,1605.0,0.0,0,1.0,1,1.0,0
1012,2.0,2.0,3626,411.5,237.0,0.0,0.0,892.4444444444445,76.0,0.0,0,0.0,0,0.0,1
1013,1.6666666666666667,1.0,8186,231.83333333333334,203.0,1037.3076923076924,0.0,715.9677419354839,1060.0,0.0,0,0.0,0,0.0,0
1014,4.833333333333333,4.0,1056,86.0,417.9184375,0.0,0.0,352.6756756756757,1989.0,0.0,1,3.0,3,3.0,0
1015,3.3333333333333335,4.0,2378,331.0,408.0,0.0,135.38571428571427,1050.2222222222222,1719.4868822452715,2.0,1,2.0,1,2.0,2
1016,5.833333333333333,8.0,6558,210.5,243.0,54.73684210526316,0.0,623.8,1719.4868822452715,1.0,1,6.0,4,4.0,2
1017,3.1666666666666665,4.0,8824,265.1666666666667,208.0,0.0,0.0,498.6756756756757,385.0,1.0,1,2.0,1,2.0,1
1018,2.6666666666666665,4.0,4201,598.3333333333334,562.0,0.0,0.0,711.972972972973,2120.0,2.0,1,2.0,1,2.0,2
1019,2.1666666666666665,2.0,5662,276.2,631.0,287.89473684210526,0.0,881.1666666666666,2120.0,0.0,0,0.0,0,1.0,4
